Product Name,Product Description,Part #,Price2025,Price2024,Price2023,Price2022,Quantity,Spec 1,Spec 2,Spec 3,Color (picklist?)
Control port  100'-0 ,,2136219,$515.65,$458.40,$458.40,$458.40,,446 - Gen 3 Wiring without Limits,B - MAXAM BLEACHER WITHOUT LIMITS PENDANT,,
Control port 125'-0 ,,2148080,$744.05,$654.20,$654.20,$588.85,,446 - Gen 3 Wiring without Limits,B - MAXAM BLEACHER WITHOUT LIMITS PENDANT,,
Control port 150'-0 ,,2136220,$763.70,$678.85,$678.85,$607.20,,446 - Gen 3 Wiring without Limits,B - MAXAM BLEACHER WITHOUT LIMITS PENDANT,,
Control port 200'-0 ,,2136221,$896.00,$796.45,$796.45,$661.45,,446 - Gen 3 Wiring without Limits,B - MAXAM BLEACHER WITHOUT LIMITS PENDANT,,
Pendant control,,2134020,$478.35,$421.05,$393.75,$381.00,,446 - Gen 3 Wiring without Limits,B - PENDANT,,
Cord 25'-0,,2149408,$169.80,$150.95,$150.95,$150.95,,446 - Gen 3 Wiring without Limits,C - KEYSWITCH WITHOUT LIMITS,,
Cord 50'-0,,2136635,$972.70,$864.65,$864.65,$864.65,,446 - Gen 3 Wiring without Limits,C - KEYSWITCH WITHOUT LIMITS,,
Cord 100'-0,,2136636,"$1,623.15","$1,442.80","$1,442.80","$1,374.85",,446 - Gen 3 Wiring without Limits,C - KEYSWITCH WITHOUT LIMITS,,
Cord 150'-0,,2136637,"$1,303.90","$1,159.05","$1,159.05","$1,159.05",,446 - Gen 3 Wiring without Limits,C - KEYSWITCH WITHOUT LIMITS,,
Cord 200'-0,,2136638,$555.00,$493.35,$493.35,$493.35,,446 - Gen 3 Wiring without Limits,C - KEYSWITCH WITHOUT LIMITS,,
"MS 1/4 x 1""  (6 per bank)",,2074107,$0.40,$0.35,$0.35,$0.60,,446 - Gen 3 Wiring without Limits,D - HARDWARE,,
Screw 1/4 x 3/4 (3 per remote control box),,2178602,$0.45,$0.40,$0.40,$0.05,,446 - Gen 3 Wiring without Limits,D - HARDWARE,,
MS #6 x 1 1/2 (2 per remote control),,2119257,$0.20,$0.20,$0.20,$0.20,,446 - Gen 3 Wiring without Limits,D - HARDWARE,,
Nytie strap (1 every 2'-0 on port or cord),,1000957,$0.20,$0.10,$0.10,$0.10,,446 - Gen 3 Wiring without Limits,D - HARDWARE,,
Standard Maxam,,,"$2,179.95","$1,804.00","$1,744.00","$1,520.00",,454 - Media Platform,MEDIA PLATFORM   4 X 4 PORTABLE VIDEO PLATFORM,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
Older Hussey models,,,"$2,643.60","$2,112.00","$2,052.00","$1,828.00",,454 - Media Platform,MEDIA PLATFORM   4 X 4 PORTABLE VIDEO PLATFORM,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
Other models ,,,"$2,798.15","$2,266.00","$2,205.00","$1,982.00",,454 - Media Platform,MEDIA PLATFORM   4 X 4 PORTABLE VIDEO PLATFORM,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
Standard Maxam,,,"$4,135.20","$3,353.00","$3,353.00","$2,926.00",,454 - Media Platform,MEDIA PLATFORM      4 X 8 SEMI- PERMANENT VIDEO PLATFORM,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
Older Hussey models ,,,"$4,444.30","$3,660.00","$3,660.00","$3,234.00",,454 - Media Platform,MEDIA PLATFORM      4 X 8 SEMI- PERMANENT VIDEO PLATFORM,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
Other models,,,"$4,707.95","$3,814.00","$3,814.00","$3,388.00",,454 - Media Platform,MEDIA PLATFORM      4 X 8 SEMI- PERMANENT VIDEO PLATFORM,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
Standard Maxam,,,"$2,529.15","$2,076.00","$2,019.00","$1,756.00",,454 - Media Platform,MEDIA PLATFORM       4 X 4 SEMI- PERMANENT VIDEO PLATFORM,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
Older Hussey models  ,,,"$2,838.25","$2,384.00","$2,326.00","$2,064.00",,454 - Media Platform,MEDIA PLATFORM       4 X 4 SEMI- PERMANENT VIDEO PLATFORM,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
Other models,,,"$3,101.90","$2,537.00","$2,480.00","$2,218.00",,454 - Media Platform,MEDIA PLATFORM       4 X 4 SEMI- PERMANENT VIDEO PLATFORM,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
Black (standard no extra cost),,,$0.00,$0.00,$0.00,$0.00,,454 - Media Platform,RAILS,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
Other color,,,$700.00,$700.00,$700.00,$700.00,,454 - Media Platform,RAILS,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
One rail sleeve 4 x 4 without logo,,,$853.60,$747.00,$747.00,$625.00,,454 - Media Platform,SLEEVED LOGO,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
One rail sleeve 4 x 4 with logo,,,$942.90,$825.00,$825.00,$968.75,,454 - Media Platform,SLEEVED LOGO,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
2 rail sleeve 4 x 8 without logo,,,"$1,121.45",$982.00,$982.00,"$1,086.25",,454 - Media Platform,SLEEVED LOGO,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
2 rail sleeve 4 x 8 with logo,,,"$1,300.00","$1,138.00","$1,138.00","$1,281.25",,454 - Media Platform,SLEEVED LOGO,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
Only for 4 x 4 ,,,"$1,991.60","$1,482.00","$1,284.00","$1,124.25",,454 - Media Platform,CART,"Questions that need to be answered when ordering or requesting a quote: 1) Bleacher Model? 2) Rise?       3) Row Spacing?      4) Permanent Platforms --- For top decks only 5) Portable Platforms --- Can not be used on the top deck. Only the tiers below the top deck. Two 4 x 4 can be joined together to make a 4 x 8 6) Color of rail? 7) Need colors for Sleeve? 8) Need Logo for sleeve? Other models include: Interkal, Erwin & Folding Bleacher Co.",
Connectors (2 Per Connection),,2117096,$113.35,,,,,454 - Media Platform,CONNECTOR,,
6T Support ,"Used for all models up to 26"" row spacing. From floor to bottom of deck 58""",2112671,$128.50,$80.85,$81.50,$81.50,,465 - Tuff Deck,"9 5/8"" RISE","Using the work sheet enter total number of supports & attachments of each size sections to calculate total pricing. Installation note 1) These supports are designed to be used on the top full deck only. 2) These are designed for 22"" to 26"" row spacing. Labor estimate = 2 hours per section ",
7T support,"Used for all models up to 26"" row spacing. From floor to bottom of deck    67 5/8""",M058030,$308.15,$220.40,$199.10,$160.25,,465 - Tuff Deck,"9 5/8"" RISE","Using the work sheet enter total number of supports & attachments of each size sections to calculate total pricing. Installation note 1) These supports are designed to be used on the top full deck only. 2) These are designed for 22"" to 26"" row spacing. Labor estimate = 2 hours per section ",
8T support,"Used for all models up to 26"" row spacing. From floor to bottom of deck 77 1/4""",M021936,$336.55,$241.25,$263.75,$263.75,,465 - Tuff Deck,"9 5/8"" RISE","Using the work sheet enter total number of supports & attachments of each size sections to calculate total pricing. Installation note 1) These supports are designed to be used on the top full deck only. 2) These are designed for 22"" to 26"" row spacing. Labor estimate = 2 hours per section ",
9T support,"Used for all models up to 26"" row spacing. From floor to bottom of deck 86 7/8""",M018547,$365.10,$259.75,$233.50,$155.25,,465 - Tuff Deck,"9 5/8"" RISE","Using the work sheet enter total number of supports & attachments of each size sections to calculate total pricing. Installation note 1) These supports are designed to be used on the top full deck only. 2) These are designed for 22"" to 26"" row spacing. Labor estimate = 2 hours per section ",
10T support,"Used for all models up to 26"" row spacing. From floor to bottom of deck 96 1/2""",M060521,$387.35,$275.85,$248.35,$165.70,,465 - Tuff Deck,"9 5/8"" RISE","Using the work sheet enter total number of supports & attachments of each size sections to calculate total pricing. Installation note 1) These supports are designed to be used on the top full deck only. 2) These are designed for 22"" to 26"" row spacing. Labor estimate = 2 hours per section ",
11T support,"Used for all models up to 26"" row spacing. From floor to bottom of deck 106 1/8""",M015631,$393.25,$281.40,$243.55,$179.45,,465 - Tuff Deck,"9 5/8"" RISE","Using the work sheet enter total number of supports & attachments of each size sections to calculate total pricing. Installation note 1) These supports are designed to be used on the top full deck only. 2) These are designed for 22"" to 26"" row spacing. Labor estimate = 2 hours per section ",
12T support,"Used for all models up to 26"" row spacing. From floor to bottom of deck 115 3/4""",M037207,$393.80,$281.80,$243.90,$175.50,,465 - Tuff Deck,"9 5/8"" RISE","Using the work sheet enter total number of supports & attachments of each size sections to calculate total pricing. Installation note 1) These supports are designed to be used on the top full deck only. 2) These are designed for 22"" to 26"" row spacing. Labor estimate = 2 hours per section ",
13T support,"Used for all models up to 26"" row spacing. From floor to bottom of deck 125 3/8""",M060523,$498.70,$359.05,$313.00,$251.60,,465 - Tuff Deck,"9 5/8"" RISE","Using the work sheet enter total number of supports & attachments of each size sections to calculate total pricing. Installation note 1) These supports are designed to be used on the top full deck only. 2) These are designed for 22"" to 26"" row spacing. Labor estimate = 2 hours per section ",
14T support,"Used for all models up to 26"" row spacing. From floor to bottom of deck 135""",M060525,$567.70,$406.80,$352.40,$246.50,,465 - Tuff Deck,"9 5/8"" RISE","Using the work sheet enter total number of supports & attachments of each size sections to calculate total pricing. Installation note 1) These supports are designed to be used on the top full deck only. 2) These are designed for 22"" to 26"" row spacing. Labor estimate = 2 hours per section ",
15T support,"Used for all models up to 26"" row spacing. From floor to bottom of deck 144 5/8""",M056892,$654.40,$468.85,$405.90,$295.00,,465 - Tuff Deck,"9 5/8"" RISE","Using the work sheet enter total number of supports & attachments of each size sections to calculate total pricing. Installation note 1) These supports are designed to be used on the top full deck only. 2) These are designed for 22"" to 26"" row spacing. Labor estimate = 2 hours per section ",
16T support,"Used for all models up to 26"" row spacing. From floor to bottom of deck  154 1/4""",M060527,$611.45,$437.25,$377.55,$262.00,,465 - Tuff Deck,"9 5/8"" RISE","Using the work sheet enter total number of supports & attachments of each size sections to calculate total pricing. Installation note 1) These supports are designed to be used on the top full deck only. 2) These are designed for 22"" to 26"" row spacing. Labor estimate = 2 hours per section ",
